33653ME010181500_2018_G919340001,33653ME010181500_2018_G919340001,a,Community Accord Silver,12/01/2018,Not Specified
33653ME010181500_2018_G919360001,33653ME010181500_2018_G919360001,a,Community Accord Silver,12/01/2018,Not Specified
33653ME010181500_2018_G919370001,33653ME010181500_2018_G919370001,a,Community Accord Silver,12/01/2018,Not Specified
33653ME010181500_2018_G919480001,33653ME010181500_2018_G919480001,a,Community Accord Silver,12/01/2018,Not Specified
33653ME010181500_2018_G919500001,33653ME010181500_2018_G919500001,a,Community Accord Silver,12/01/2018,Not Specified
33653ME010181500_2018_G919510001,33653ME010181500_2018_G919510001,a,Community Accord Silver,12/01/2018,Not Specified
33653ME010181500_2018_G919570001,33653ME010181500_2018_G919570001,a,Community Accord Silver,12/01/2018,Not Specified
33653ME010181500_2018_G919650001,33653ME010181500_2018_G919650001,a,Community Accord Silver,12/01/2018,Not Specified
33653ME010181500_2018_G919700001,33653ME010181500_2018_G919700001,a,Community Accord Silver,12/01/2018,Not Specified
33653ME010181600_2018_G909120001,33653ME010181600_2018_G909120001,a,Community Flex Gold,12/01/2018,Not Specified
33653ME011180100_2018_G908270001,33653ME011180100_2018_G908270001,a,Community Option HSA Bronze,12/01/2018,Not Specified
33653ME011180100_2018_G908390001,33653ME011180100_2018_G908390001,a,Community Option HSA Bronze,12/01/2018,Not Specified
33653ME011180100_2018_G908950001,33653ME011180100_2018_G908950001,a,Community Option HSA Bronze,12/01/2018,Not Specified
33653ME011180100_2018_G914410001,33653ME011180100_2018_G914410001,a,Community Option HSA Bronze,12/01/2018,Not Specified
33653ME011180100_2018_G914500001,33653ME011180100_2018_G914500001,a,Community Option HSA Bronze,12/01/2018,Not Specified
33653ME011180100_2018_G914670001,33653ME011180100_2018_G914670001,a,Community Option HSA Bronze,12/01/2018,Not Specified
33653ME011180100_2018_G914760001,33653ME011180100_2018_G914760001,a,Community Option HSA Bronze,12/01/2018,Not Specified
33653ME011180100_2018_G914880001,33653ME011180100_2018_G914880001,a,Community Option HSA Bronze,12/01/2018,Not Specified
33653ME011180100_2018_G914990001,33653ME011180100_2018_G914990001,a,Community Option HSA Bronze,12/01/2018,Not Specified
33653ME011180100_2018_G919330001,33653ME011180100_2018_G919330001,a,Community Option HSA Bronze,12/01/2018,Not Specified
33653ME011180100_2018_G919650001,33653ME011180100_2018_G919650001,a,Community Option HSA Bronze,12/01/2018,Not Specified
33653ME011180100_2018_G919660001,33653ME011180100_2018_G919660001,a,Community Option HSA Bronze,12/01/2018,Not Specified
33653ME010180100_2018_G912480001,33653ME010180100_2018_G912480001,a,Community Basic HSA Bronze,11/01/2018,Not Specified
33653ME010180100_2018_G919120001,33653ME010180100_2018_G919120001,a,Community Basic HSA Bronze,11/01/2018,Not Specified
33653ME010180200_2018_G902020001,33653ME010180200_2018_G902020001,a,Community Access HSA Bronze,11/01/2018,Not Specified
33653ME010180200_2018_G913960001,33653ME010180200_2018_G913960001,a,Community Access HSA Bronze,11/01/2018,Not Specified
33653ME010180200_2018_G914290001,33653ME010180200_2018_G914290001,a,Community Access HSA Bronze,11/01/2018,Not Specified
33653ME010180200_2018_G919020001,33653ME010180200_2018_G919020001,a,Community Access HSA Bronze,11/01/2018,Not Specified
33653ME010180200_2018_G919040001,33653ME010180200_2018_G919040001,a,Community Access HSA Bronze,11/01/2018,Not Specified
33653ME010180200_2018_G919080001,33653ME010180200_2018_G919080001,a,Community Access HSA Bronze,11/01/2018,Not Specified
33653ME010180200_2018_G919220001,33653ME010180200_2018_G919220001,a,Community Access HSA Bronze,11/01/2018,Not Specified
33653ME010180200_2018_G919270001,33653ME010180200_2018_G919270001,a,Community Access HSA Bronze,11/01/2018,Not Specified
33653ME010180300_2018_G907090001,33653ME010180300_2018_G907090001,a,Community Balance HSA Silver,11/01/2018,Not Specified
33653ME010180300_2018_G907140001,33653ME010180300_2018_G907140001,a,Community Balance HSA Silver,11/01/2018,Not Specified
33653ME010180300_2018_G919010001,33653ME010180300_2018_G919010001,a,Community Balance HSA Silver,11/01/2018,Not Specified
33653ME010180400_2018_G907280001,33653ME010180400_2018_G907280001,a,Community Core HSA Silver,11/01/2018,Not Specified
33653ME010180400_2018_G914470001,33653ME010180400_2018_G914470001,a,Community Core HSA Silver,11/01/2018,Not Specified
33653ME010180400_2018_G919070001,33653ME010180400_2018_G919070001,a,Community Core HSA Silver,11/01/2018,Not Specified
33653ME010180500_2018_G914250001,33653ME010180500_2018_G914250001,a,Community Option Silver,11/01/2018,Not Specified
33653ME010180500_2018_G914330001,33653ME010180500_2018_G914330001,a,Community Option Silver,11/01/2018,Not Specified
33653ME010180500_2018_G919200001,33653ME010180500_2018_G919200001,a,Community Option Silver,11/01/2018,Not Specified
33653ME010180700_2018_G907110001,33653ME010180700_2018_G907110001,a,Community Preferred Silver,11/01/2018,Not Specified
33653ME010180700_2018_G907240001,33653ME010180700_2018_G907240001,a,Community Preferred Silver,11/01/2018,Not Specified
33653ME010180700_2018_G907320001,33653ME010180700_2018_G907320001,a,Community Preferred Silver,11/01/2018,Not Specified
33653ME010180700_2018_G912490001,33653ME010180700_2018_G912490001,a,Community Preferred Silver,11/01/2018,Not Specified
33653ME010180700_2018_G914230001,33653ME010180700_2018_G914230001,a,Community Preferred Silver,11/01/2018,Not Specified
33653ME010180700_2018_G914320001,33653ME010180700_2018_G914320001,a,Community Preferred Silver,11/01/2018,Not Specified
33653ME010180700_2018_G919100001,33653ME010180700_2018_G919100001,a,Community Preferred Silver,11/01/2018,Not Specified
33653ME010180700_2018_G919260001,33653ME010180700_2018_G919260001,a,Community Preferred Silver,11/01/2018,Not Specified
33653ME010180701_2018_G919300001,33653ME010180701_2018_G919300001,a,Community Preferred Silver,11/01/2018,Not Specified
33653ME010180800_2018_G906980001,33653ME010180800_2018_G906980001,a,Community Advantage Gold,11/01/2018,Not Specified
33653ME010180800_2018_G907010001,33653ME010180800_2018_G907010001,a,Community Advantage Gold,11/01/2018,Not Specified
33653ME010180800_2018_G912450001,33653ME010180800_2018_G912450001,a,Community Advantage Gold,11/01/2018,Not Specified
33653ME010180900_2018_G907020001,33653ME010180900_2018_G907020001,a,Community Prime Gold,11/01/2018,Not Specified
33653ME010180900_2018_G907090001,33653ME010180900_2018_G907090001,a,Community Prime Gold,11/01/2018,Not Specified
33653ME010180900_2018_G907180001,33653ME010180900_2018_G907180001,a,Community Prime Gold,11/01/2018,Not Specified
33653ME010180900_2018_G914320001,33653ME010180900_2018_G914320001,a,Community Prime Gold,11/01/2018,Not Specified
33653ME010180900_2018_G914370001,33653ME010180900_2018_G914370001,a,Community Prime Gold,11/01/2018,Not Specified
33653ME010180900_2018_G919060001,33653ME010180900_2018_G919060001,a,Community Prime Gold,11/01/2018,Not Specified
33653ME010181000_2018_G914310001,33653ME010181000_2018_G914310001,a,Community Beacon HSA Silver,11/01/2018,Not Specified
33653ME010181100_2018_G914290001,33653ME010181100_2018_G914290001,a,Community Progress Bronze,11/01/2018,Not Specified
33653ME010181100_2018_G919090001,33653ME010181100_2018_G919090001,a,Community Progress Bronze,11/01/2018,Not Specified
33653ME010181100_2018_G919290001,33653ME010181100_2018_G919290001,a,Community Progress Bronze,11/01/2018,Not Specified
33653ME010181300_2018_G907070001,33653ME010181300_2018_G907070001,a,Community Assure Silver,11/01/2018,Not Specified
33653ME010181300_2018_G912430001,33653ME010181300_2018_G912430001,a,Community Assure Silver,11/01/2018,Not Specified
33653ME010181300_2018_G914330001,33653ME010181300_2018_G914330001,a,Community Assure Silver,11/01/2018,Not Specified
33653ME010181300_2018_G919190001,33653ME010181300_2018_G919190001,a,Community Assure Silver,11/01/2018,Not Specified
33653ME010181300_2018_G919200001,33653ME010181300_2018_G919200001,a,Community Assure Silver,11/01/2018,Not Specified
33653ME010181400_2018_G914210001,33653ME010181400_2018_G914210001,a,Community Merit Silver,11/01/2018,Not Specified
33653ME010181400_2018_G914340001,33653ME010181400_2018_G914340001,a,Community Merit Silver,11/01/2018,Not Specified
33653ME010181400_2018_G919030001,33653ME010181400_2018_G919030001,a,Community Merit Silver,11/01/2018,Not Specified
33653ME010181500_2018_G907170001,33653ME010181500_2018_G907170001,a,Community Accord Silver,11/01/2018,Not Specified
33653ME010181500_2018_G912470001,33653ME010181500_2018_G912470001,a,Community Accord Silver,11/01/2018,Not Specified
33653ME010181500_2018_G912500001,33653ME010181500_2018_G912500001,a,Community Accord Silver,11/01/2018,Not Specified
33653ME010181500_2018_G914310001,33653ME010181500_2018_G914310001,a,Community Accord Silver,11/01/2018,Not Specified
33653ME010181500_2018_G914340001,33653ME010181500_2018_G914340001,a,Community Accord Silver,11/01/2018,Not Specified
33653ME010181500_2018_G919110001,33653ME010181500_2018_G919110001,a,Community Accord Silver,11/01/2018,Not Specified
33653ME010181500_2018_G919150001,33653ME010181500_2018_G919150001,a,Community Accord Silver,11/01/2018,Not Specified
33653ME010181500_2018_G919170001,33653ME010181500_2018_G919170001,a,Community Accord Silver,11/01/2018,Not Specified
33653ME010181500_2018_G919180001,33653ME010181500_2018_G919180001,a,Community Accord Silver,11/01/2018,Not Specified
33653ME010181500_2018_G919210001,33653ME010181500_2018_G919210001,a,Community Accord Silver,11/01/2018,Not Specified
33653ME010181500_2018_G919230001,33653ME010181500_2018_G919230001,a,Community Accord Silver,11/01/2018,Not Specified
33653ME010181500_2018_G919250001,33653ME010181500_2018_G919250001,a,Community Accord Silver,11/01/2018,Not Specified
33653ME010181500_2018_G919280001,33653ME010181500_2018_G919280001,a,Community Accord Silver,11/01/2018,Not Specified
33653ME010180100_2018_G906630001,33653ME010180100_2018_G906630001,a,Community Basic HSA Bronze,10/01/2018,Not Specified
33653ME010180100_2018_G912330001,33653ME010180100_2018_G912330001,a,Community Basic HSA Bronze,10/01/2018,Not Specified
33653ME010180100_2018_G914170001,33653ME010180100_2018_G914170001,a,Community Basic HSA Bronze,10/01/2018,Not Specified
33653ME010180100_2018_G918960001,33653ME010180100_2018_G918960001,a,Community Basic HSA Bronze,10/01/2018,Not Specified
33653ME010180100_2018_G918990001,33653ME010180100_2018_G918990001,a,Community Basic HSA Bronze,10/01/2018,Not Specified
33653ME010180200_2018_G906580001,33653ME010180200_2018_G906580001,a,Community Access HSA Bronze,10/01/2018,Not Specified
33653ME010180200_2018_G912380001,33653ME010180200_2018_G912380001,a,Community Access HSA Bronze,10/01/2018,Not Specified
33653ME010180200_2018_G914040001,33653ME010180200_2018_G914040001,a,Community Access HSA Bronze,10/01/2018,Not Specified
33653ME010180200_2018_G914090001,33653ME010180200_2018_G914090001,a,Community Access HSA Bronze,10/01/2018,Not Specified
33653ME010180200_2018_G918840001,33653ME010180200_2018_G918840001,a,Community Access HSA Bronze,10/01/2018,Not Specified
33653ME010180200_2018_G918870001,33653ME010180200_2018_G918870001,a,Community Access HSA Bronze,10/01/2018,Not Specified
33653ME010180200_2018_G918970001,33653ME010180200_2018_G918970001,a,Community Access HSA Bronze,10/01/2018,Not Specified
33653ME010180200_2018_G918980001,33653ME010180200_2018_G918980001,a,Community Access HSA Bronze,10/01/2018,Not Specified
33653ME010180201_2018_G918850001,33653ME010180201_2018_G918850001,a,Community Access HSA Bronze,10/01/2018,Not Specified
33653ME010180300_2018_G906650001,33653ME010180300_2018_G906650001,a,Community Balance HSA Silver,10/01/2018,Not Specified
33653ME010180300_2018_G906690001,33653ME010180300_2018_G906690001,a,Community Balance HSA Silver,10/01/2018,Not Specified
33653ME010180300_2018_G906810001,33653ME010180300_2018_G906810001,a,Community Balance HSA Silver,10/01/2018,Not Specified
33653ME010180300_2018_G912310001,33653ME010180300_2018_G912310001,a,Community Balance HSA Silver,10/01/2018,Not Specified
33653ME010180300_2018_G914170001,33653ME010180300_2018_G914170001,a,Community Balance HSA Silver,10/01/2018,Not Specified
33653ME010180400_2018_G906800001,33653ME010180400_2018_G906800001,a,Community Core HSA Silver,10/01/2018,Not Specified
33653ME010180400_2018_G914030001,33653ME010180400_2018_G914030001,a,Community Core HSA Silver,10/01/2018,Not Specified
33653ME010180400_2018_G914110001,33653ME010180400_2018_G914110001,a,Community Core HSA Silver,10/01/2018,Not Specified
33653ME010180401_2018_G918850001,33653ME010180401_2018_G918850001,a,Community Core HSA Silver,10/01/2018,Not Specified
33653ME010180500_2018_G912380001,33653ME010180500_2018_G912380001,a,Community Option Silver,10/01/2018,Not Specified
33653ME010180600_2018_G918880001,33653ME010180600_2018_G918880001,a,Community Relate HSA Bronze,10/01/2018,Not Specified
33653ME010180700_2018_G901970001,33653ME010180700_2018_G901970001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G901980001,33653ME010180700_2018_G901980001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G901990001,33653ME010180700_2018_G901990001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G902000001,33653ME010180700_2018_G902000001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G906640001,33653ME010180700_2018_G906640001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G906680001,33653ME010180700_2018_G906680001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G906740001,33653ME010180700_2018_G906740001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G906880001,33653ME010180700_2018_G906880001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G906940001,33653ME010180700_2018_G906940001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G912370001,33653ME010180700_2018_G912370001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G912380001,33653ME010180700_2018_G912380001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G912390001,33653ME010180700_2018_G912390001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G913920001,33653ME010180700_2018_G913920001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G913940001,33653ME010180700_2018_G913940001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G913990001,33653ME010180700_2018_G913990001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G914030001,33653ME010180700_2018_G914030001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G914070001,33653ME010180700_2018_G914070001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G914080001,33653ME010180700_2018_G914080001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G914120001,33653ME010180700_2018_G914120001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G914140001,33653ME010180700_2018_G914140001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G914150001,33653ME010180700_2018_G914150001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G914180001,33653ME010180700_2018_G914180001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G918800001,33653ME010180700_2018_G918800001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G918810001,33653ME010180700_2018_G918810001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180700_2018_G918910001,33653ME010180700_2018_G918910001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180701_2018_G918850001,33653ME010180701_2018_G918850001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180701_2018_G918860001,33653ME010180701_2018_G918860001,a,Community Preferred Silver,10/01/2018,Not Specified
33653ME010180800_2018_G906790001,33653ME010180800_2018_G906790001,a,Community Advantage Gold,10/01/2018,Not Specified
33653ME010180800_2018_G906870001,33653ME010180800_2018_G906870001,a,Community Advantage Gold,10/01/2018,Not Specified
33653ME010180800_2018_G906940001,33653ME010180800_2018_G906940001,a,Community Advantage Gold,10/01/2018,Not Specified
33653ME010180800_2018_G912340001,33653ME010180800_2018_G912340001,a,Community Advantage Gold,10/01/2018,Not Specified
33653ME010180800_2018_G912360001,33653ME010180800_2018_G912360001,a,Community Advantage Gold,10/01/2018,Not Specified
33653ME010180800_2018_G918760001,33653ME010180800_2018_G918760001,a,Community Advantage Gold,10/01/2018,Not Specified
33653ME010180800_2018_G919000001,33653ME010180800_2018_G919000001,a,Community Advantage Gold,10/01/2018,Not Specified
33653ME010180900_2018_G902240001,33653ME010180900_2018_G902240001,a,Community Prime Gold,10/01/2018,Not Specified
33653ME010180900_2018_G906800001,33653ME010180900_2018_G906800001,a,Community Prime Gold,10/01/2018,Not Specified
33653ME010180900_2018_G906810001,33653ME010180900_2018_G906810001,a,Community Prime Gold,10/01/2018,Not Specified
33653ME010180900_2018_G912370001,33653ME010180900_2018_G912370001,a,Community Prime Gold,10/01/2018,Not Specified
33653ME010180900_2018_G914080001,33653ME010180900_2018_G914080001,a,Community Prime Gold,10/01/2018,Not Specified
33653ME010180900_2018_G918920001,33653ME010180900_2018_G918920001,a,Community Prime Gold,10/01/2018,Not Specified
33653ME010180901_2018_G918850001,33653ME010180901_2018_G918850001,a,Community Prime Gold,10/01/2018,Not Specified
33653ME010181000_2018_G918830001,33653ME010181000_2018_G918830001,a,Community Beacon HSA Silver,10/01/2018,Not Specified
33653ME010181100_2018_G914000001,33653ME010181100_2018_G914000001,a,Community Progress Bronze,10/01/2018,Not Specified
33653ME010181100_2018_G914040001,33653ME010181100_2018_G914040001,a,Community Progress Bronze,10/01/2018,Not Specified
33653ME010181300_2018_G918900001,33653ME010181300_2018_G918900001,a,Community Assure Silver,10/01/2018,Not Specified
33653ME010181400_2018_G901950001,33653ME010181400_2018_G901950001,a,Community Merit Silver,10/01/2018,Not Specified
33653ME010181400_2018_G906290001,33653ME010181400_2018_G906290001,a,Community Merit Silver,10/01/2018,Not Specified
33653ME010181400_2018_G906890001,33653ME010181400_2018_G906890001,a,Community Merit Silver,10/01/2018,Not Specified
33653ME010181400_2018_G912420001,33653ME010181400_2018_G912420001,a,Community Merit Silver,10/01/2018,Not Specified
33653ME010181400_2018_G9142000001,33653ME010181400_2018_G9142000001,a,Community Merit Silver,10/01/2018,Not Specified
33653ME010181400_2018_G918890001,33653ME010181400_2018_G918890001,a,Community Merit Silver,10/01/2018,Not Specified
33653ME010181400_2018_G919000001,33653ME010181400_2018_G919000001,a,Community Merit Silver,10/01/2018,Not Specified
33653ME010181500_2018_G906940001,33653ME010181500_2018_G906940001,a,Community Accord Silver,10/01/2018,Not Specified
33653ME010181500_2018_G914160001,33653ME010181500_2018_G914160001,a,Community Accord Silver,10/01/2018,Not Specified
33653ME010181500_2018_G918880001,33653ME010181500_2018_G918880001,a,Community Accord Silver,10/01/2018,Not Specified
33653ME010181500_2018_G918900001,33653ME010181500_2018_G918900001,a,Community Accord Silver,10/01/2018,Not Specified
33653ME010181500_2018_G918940001,33653ME010181500_2018_G918940001,a,Community Accord Silver,10/01/2018,Not Specified
33653ME010181500_2018_G918950001,33653ME010181500_2018_G918950001,a,Community Accord Silver,10/01/2018,Not Specified
33653ME010181600_2018_G901960001,33653ME010181600_2018_G901960001,a,Community Flex Gold,10/01/2018,Not Specified
33653ME010181600_2018_G919000001,33653ME010181600_2018_G919000001,a,Community Flex Gold,10/01/2018,Not Specified
33653ME011180100_2018_G906900001,33653ME011180100_2018_G906900001,a,Community Option HSA Bronze,10/01/2018,Not Specified
33653ME011180100_2018_G914140001,33653ME011180100_2018_G914140001,a,Community Option HSA Bronze,10/01/2018,Not Specified
33653ME011180100_2018_G914150001,33653ME011180100_2018_G914150001,a,Community Option HSA Bronze,10/01/2018,Not Specified
33653ME011180100_2018_G914190001,33653ME011180100_2018_G914190001,a,Community Option HSA Bronze,10/01/2018,Not Specified
33653ME010180100_2018_G906530001,33653ME010180100_2018_G906530001,a,Community Basic HSA Bronze,09/01/2018,Not Specified
33653ME010180100_2018_G912100001,33653ME010180100_2018_G912100001,a,Community Basic HSA Bronze,09/01/2018,Not Specified
33653ME010180200_2018_G906130001,33653ME010180200_2018_G906130001,a,Community Access HSA Bronze,09/01/2018,Not Specified
33653ME010180200_2018_G918370001,33653ME010180200_2018_G918370001,a,Community Access HSA Bronze,09/01/2018,Not Specified
33653ME010180200_2018_G918550001,33653ME010180200_2018_G918550001,a,Community Access HSA Bronze,09/01/2018,Not Specified
33653ME010180200_2018_G918640001,33653ME010180200_2018_G918640001,a,Community Access HSA Bronze,09/01/2018,Not Specified
33653ME010180200_2018_G918750001,33653ME010180200_2018_G918750001,a,Community Access HSA Bronze,09/01/2018,Not Specified
33653ME010180200_2018_G918780001,33653ME010180200_2018_G918780001,a,Community Access HSA Bronze,09/01/2018,Not Specified
33653ME010180200_2018_G918790001,33653ME010180200_2018_G918790001,a,Community Access HSA Bronze,09/01/2018,Not Specified
33653ME010180300_2018_G906410001,33653ME010180300_2018_G906410001,a,Community Balance HSA Silver,09/01/2018,Not Specified
33653ME010180300_2018_G906440001,33653ME010180300_2018_G906440001,a,Community Balance HSA Silver,09/01/2018,Not Specified
33653ME010180300_2018_G918620001,33653ME010180300_2018_G918620001,a,Community Balance HSA Silver,09/01/2018,Not Specified
33653ME010180400_2018_G918560001,33653ME010180400_2018_G918560001,a,Community Core HSA Silver,09/01/2018,Not Specified
33653ME010180400_2018_G918660001,33653ME010180400_2018_G918660001,a,Community Core HSA Silver,09/01/2018,Not Specified
33653ME010180500_2018_G906500001,33653ME010180500_2018_G906500001,a,Community Option Silver,09/01/2018,Not Specified
33653ME010180500_2018_G918630001,33653ME010180500_2018_G918630001,a,Community Option Silver,09/01/2018,Not Specified
33653ME010180600_2018_G918650001,33653ME010180600_2018_G918650001,a,Community Relate HSA Bronze,09/01/2018,Not Specified
33653ME010180700_2018_G901810001,33653ME010180700_2018_G901810001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G906120001,33653ME010180700_2018_G906120001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G906210001,33653ME010180700_2018_G906210001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G906220001,33653ME010180700_2018_G906220001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G906410001,33653ME010180700_2018_G906410001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G906490001,33653ME010180700_2018_G906490001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G912110001,33653ME010180700_2018_G912110001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G912130001,33653ME010180700_2018_G912130001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G912150001,33653ME010180700_2018_G912150001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G912160001,33653ME010180700_2018_G912160001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G912210001,33653ME010180700_2018_G912210001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G912230001,33653ME010180700_2018_G912230001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G912280001,33653ME010180700_2018_G912280001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G913790001,33653ME010180700_2018_G913790001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G913800001,33653ME010180700_2018_G913800001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G913830001,33653ME010180700_2018_G913830001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G913860001,33653ME010180700_2018_G913860001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G913870001,33653ME010180700_2018_G913870001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G913890001,33653ME010180700_2018_G913890001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G913950001,33653ME010180700_2018_G913950001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G918600001,33653ME010180700_2018_G918600001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180700_2018_G918700001,33653ME010180700_2018_G918700001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180701_2018_G918680001,33653ME010180701_2018_G918680001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180701_2018_G918710001,33653ME010180701_2018_G918710001,a,Community Preferred Silver,09/01/2018,Not Specified
33653ME010180800_2018_G906110001,33653ME010180800_2018_G906110001,a,Community Advantage Gold,09/01/2018,Not Specified
33653ME010180800_2018_G906140001,33653ME010180800_2018_G906140001,a,Community Advantage Gold,09/01/2018,Not Specified
33653ME010180800_2018_G906150001,33653ME010180800_2018_G906150001,a,Community Advantage Gold,09/01/2018,Not Specified
33653ME010180800_2018_G906240001,33653ME010180800_2018_G906240001,a,Community Advantage Gold,09/01/2018,Not Specified
33653ME010180800_2018_G906280001,33653ME010180800_2018_G906280001,a,Community Advantage Gold,09/01/2018,Not Specified
33653ME010180800_2018_G912140001,33653ME010180800_2018_G912140001,a,Community Advantage Gold,09/01/2018,Not Specified
33653ME010180800_2018_G918590001,33653ME010180800_2018_G918590001,a,Community Advantage Gold,09/01/2018,Not Specified
33653ME010180800_2018_G918610001,33653ME010180800_2018_G918610001,a,Community Advantage Gold,09/01/2018,Not Specified
33653ME010180900_2018_G901810001,33653ME010180900_2018_G901810001,a,Community Prime Gold,09/01/2018,Not Specified
33653ME010180900_2018_G906560001,33653ME010180900_2018_G906560001,a,Community Prime Gold,09/01/2018,Not Specified
33653ME010180900_2018_G912190001,33653ME010180900_2018_G912190001,a,Community Prime Gold,09/01/2018,Not Specified
33653ME010180900_2018_G912200001,33653ME010180900_2018_G912200001,a,Community Prime Gold,09/01/2018,Not Specified
33653ME010180900_2018_G912210001,33653ME010180900_2018_G912210001,a,Community Prime Gold,09/01/2018,Not Specified
33653ME010180900_2018_G912240001,33653ME010180900_2018_G912240001,a,Community Prime Gold,09/01/2018,Not Specified
33653ME010180900_2018_G912270001,33653ME010180900_2018_G912270001,a,Community Prime Gold,09/01/2018,Not Specified
33653ME010180900_2018_G913830001,33653ME010180900_2018_G913830001,a,Community Prime Gold,09/01/2018,Not Specified
33653ME010180900_2018_G913840001,33653ME010180900_2018_G913840001,a,Community Prime Gold,09/01/2018,Not Specified
33653ME010180900_2018_G918740001,33653ME010180900_2018_G918740001,a,Community Prime Gold,09/01/2018,Not Specified
33653ME010180901_2018_G918710001,33653ME010180901_2018_G918710001,a,Community Prime Gold,09/01/2018,Not Specified
33653ME010181100_2018_G901810001,33653ME010181100_2018_G901810001,a,Community Progress Bronze,09/01/2018,Not Specified
33653ME010181100_2018_G918630001,33653ME010181100_2018_G918630001,a,Community Progress Bronze,09/01/2018,Not Specified
33653ME010181200_2018_G918640001,33653ME010181200_2018_G918640001,a,Community Select Silver,09/01/2018,Not Specified
33653ME010181200_2018_G918690001,33653ME010181200_2018_G918690001,a,Community Select Silver,09/01/2018,Not Specified
33653ME010181300_2018_G906230001,33653ME010181300_2018_G906230001,a,Community Assure Silver,09/01/2018,Not Specified
33653ME010181300_2018_G912250001,33653ME010181300_2018_G912250001,a,Community Assure Silver,09/01/2018,Not Specified
33653ME010181300_2018_G918570001,33653ME010181300_2018_G918570001,a,Community Assure Silver,09/01/2018,Not Specified
33653ME010181300_2018_G918630001,33653ME010181300_2018_G918630001,a,Community Assure Silver,09/01/2018,Not Specified
33653ME010181300_2018_G918650001,33653ME010181300_2018_G918650001,a,Community Assure Silver,09/01/2018,Not Specified
33653ME010181400_2018_G901930001,33653ME010181400_2018_G901930001,a,Community Merit Silver,09/01/2018,Not Specified
33653ME010181400_2018_G906240001,33653ME010181400_2018_G906240001,a,Community Merit Silver,09/01/2018,Not Specified
